Elemento,Descripcion,Banco
"Apple
4 a 24 cuotas sin interés","4 a 24 cuotas sin interés
¡Encuentra los mejores productos de Apple!
Recuerda que:
Exclusivo con tus Tarjetas de Crédito Santander.
Válido en www.apple.com/cl/store.
No acumulable a otras promociones.
CAE 1,51% Calculado por un monto referencial de compra de $1.000.000 en 24 cuotas. Costo total del Crédito: $1.015.840. Operación afecta a impuesto al crédito a cargo del cliente.

Vigencia: Hasta el 31 de marzo de 2025.",Santander
"iPhone for Life
iPhone 16 Pro desde: $34.167 al mes por 36 meses","iPhone 16 Pro desde: $34.167 al mes por 36 meses
Renueva. Ahorra. Repite.
Cambia tu iPhone cada 2 años y ahorra más del 30% del costo total de tu iPhone, entregando tu iPhone actual en óptimas condiciones en parte de pago en tiendas MacOnline. ¡Desde los 24 meses podrás volver a renovarlo!
Recuerda que: 
Exclusivo pagando con tus Tarjetas de Crédito Santander LATAM Pass.
Válido en www.maconline.com
CAE de 1,53%. Calculado por un monto referencial de compra de $1.000.000 en 36 cuotas. Costo total del Crédito: $1.023.760. Operación afecta a impuesto al crédito.
¿Cómo me inscribo al programa iPhone for Life?
Elige cualquier modelo de la familia iPhone 16 o el de quieras en la tienda MacOnline.
Inscríbete al Programa iPhone for Life.
Paga tu iPhone en 36 cuotas sin interés con Tarjetas de Crédito Santander.
Una vez facturada la cuota mensual 24 en tu estado de cuenta de tu Tarjeta Santander, accedes al período de recompra de tu iPhone usado en buen estado en las tiendas Maconline, el cual podrás entregar en pago de las cuotas mensuales pendientes.
Valores de modelos calculados a 36 cuotas mensuales.
iPhone 16: desde $26.389 al mes.
iPhone 16 Plus: desde $29.167 al mes.
iPhone 16 Pro: desde $34.167 al mes.
iPhone 16 Pro Max: desde $40.834 al mes.
Vigencia: Hasta el 31 de marzo de 2025.",Santander
"MacOnline
3 a 24 cuotas sin interés y multiplica x2 tus Millas LATAM Pass","3 a 24 cuotas sin interés y multiplica x2 tus Millas LATAM Pass
Compra tu iPhone, iPad, MacBook, Apple Watch o Mac favorito.
Recuerda que:
Exclusivo con tus Tarjetas de Crédito Santander.
3 a 24 cuotas sin interés válido en tiendas y www.maconline.com
13 a 24 cuotas sin interés válido en www.tienda.santander.cl 
Multiplicación x2 de millas válido en www.tienda.santander.cl
Productos de Tienda Santander válidos hasta agotar stock.
Envío gratis en Región Metropolitana comprando en www.tienda.santander.cl.
Válido en productos Apple.
No acumulable a otras promociones.
CAE 1,51% Calculado por un monto referencial de compra de $1.000.000 en 24 cuotas. Costo total del Crédito: $1.015.840. Operación afecta a impuesto al crédito a cargo del cliente.

Conoce la potencia del Mac M4 y iPad Pro M4
Sorpréndete con el nuevo Chip M4 de Apple, el procesador más rápido del mercado.
Paga tu Mac M4 y iPhone Pro M4.
3 a 24 y 36 cuotas sin interés válido en www.maconline.com
Multiplicación x2 de millas válido con Tarjeta de Crédito Santander LATAM Pass.
CAE 1,53% Calculado por un monto referencial de compra de $1.000.000 en 36 cuotas. Costo total del Crédito: $1.023.760. Operación afecta a impuesto al crédito a cargo del cliente.
Válido de 24 de febrero al 31 de marzo de 2025.

Vigencia: Hasta el 31 de marzo de 2025.",Santander
"Eglo
7 a 12 cuotas sin interés y hasta 60% dcto.","7 a 12 cuotas sin interés y hasta 60% dcto.
Elige lo mejor en iluminación para tu hogar. 
Recuerda que:
Cuotas:
Exclusivo con tus Tarjetas de Crédito Santander.
Válido en todos los showrooms a lo largo de Chile y en www.eglo.cl
Válido en todos los productos Eglo.
CAE 1,46% Calculado por un monto referencial de compra de $1.000.000 en 12 cuotas. Costo total del Crédito: $1.007.920. Operación afecta a impuesto al crédito a cargo del cliente.
Descuento:
Exclusivo con tus Tarjetas de Crédito y Débito Santander.
Hasta 60% dcto. en toda la tienda.
Válido en todos los showrooms a lo largo de Chile y en www.eglo.cl
No acumulable a otras promociones.
Ingresa los 6 primeros dígitos de tu Tarjeta como código de descuento.
Válido desde el 25 de marzo al 06 de abril de 2025.
Vigencia: Hasta el 31 de marzo de 2025.",Santander
"Ashley
3 a 24 cuotas sin interés.","3 a 24 cuotas sin interés.
Renueva tu hogar con Ashley.
Recuerda que:
Exclusivo con tus Tarjetas de Crédito Santander.
Válido en tiendas y www.ashley.cl
CAE 1,51% Calculado por un monto referencial de compra de $1.000.000 en 24 cuotas. Costo total del Crédito: $1.015.840. Operación afecta a impuesto al crédito a cargo del cliente.

Vigencia: Hasta el 31 de marzo de 2025.",Santander
"EcoMovers
20% dcto en ecomovers.cl lunes a miércoles","20% dcto en ecomovers.cl lunes a miércoles
Mudanzas ecofriendly para hogares, startup, empresas e instituciones.

Recuerda que:
Exclusivo con tus Tarjetas de Crédito y Débito Santander.
Válido en www.ecomovers.cl
Descuento válido para Región Metropolitana, Valparaíso y O'Higgins en la primera compra.
Abonos de reserva no reembolsable.
Tope de descuento $150.000
Ingresa el cupón SANTANDER2025, como código de descuento al comprar por la web.
No acumulable a otras promociones.
Vigencia: Hasta el 31 de marzo de 2025.",Santander
"Hijo del Sol
40% dcto. todos los miércoles
Metropolitana","40% dcto. todos los miércoles
Disfruta del rico sabor de una causa limeña 
Recuerda que:
Exclusivo con tus Tarjetas de Crédito Santander.
Válido para consumo en local.
No acumulable a otras promociones.
Pide tu descuento al momento de pagar.
Descuento máximo por pedido de $40.000.
Se excluyen propinas, menús, happy hours.
Vigencia: Desde el 01 al 31 de marzo de 2025.",Santander
"Barra del Inca
40% dcto. todos los miércoles
Metropolitana","40% dcto. todos los miércoles
Lo mejor de la gastronomía peruana y una amplia variedad de cócteles
Recuerda que:
Exclusivo con tus Tarjetas de Crédito Santander.
Válido para consumo en local.
No acumulable a otras promociones.
Pide tu descuento al momento de pagar.
Descuento máximo por pedido de $40.000.
Se excluyen propinas, menús, happy hours.
Vigencia: Desde el 01 al 31 de marzo de 2025.",Santander
"Santa Brasa
40% dcto. todos los miércoles
Metropolitana, Valparaíso, Coquimbo","40% dcto. todos los miércoles
Increíbles cortes de carne.
Recuerda que:
Exclusivo con tus Tarjetas de Crédito Santander.
Válido para consumo en local.
No acumulable a otras promociones.
Pide tu descuento al momento de pagar.
Descuento máximo por pedido de $40.000.
Se excluyen propinas, menús, happy hours.
Vigencia: Hasta el 31 de marzo de 2025.",Santander
"Pescados Capitales
40% dcto. todos los miércoles.
Metropolitana","40% dcto. todos los miércoles.
¡Lo mejor del mar!
Recuerda que:
Exclusivo con tus Tarjetas de Crédito WorldMember Limited Santander LATAM Pass.
Válido para consumo en local.
Nueva Costanera 3723, Vitacura.
No acumulable a otras promociones.
Descuento máximo por pedido de $100.000.
Vigencia: Hasta el 31 de marzo de 2025.",Santander
"CUK
40% dcto. todos los lunes y miércoles
Metropolitana","40% dcto. todos los lunes y miércoles
Disfruta de una variedad de postres y preparaciones

Recuerda:
Exclusivo pagando con tus Tarjetas de Crédito y Débito Santander.
Ingresando los 6 primeros dígitos de tu Tarjeta como código de descuento.
Válido en locales y www.cukplacerescaseros.cl
Sin tope de descuento.
No acumulable con otras promociones.
Vigencia: Hasta el 31 de marzo de 2025.",Santander
"Mosso
12 cuotas sin interés","12 cuotas sin interés
Encuentra productos exclusivos y elegantes.

Recuerda que:
Exclusivo pagando con tus Tarjetas de Crédito Santander.
Es válido en tiendas físicas y en www.mosso.cl.
No es acumulable con otras promociones.
CAE 1,46% Calculado por un monto referencial de compra de $1.000.000 en 12 cuotas. Costo total del Crédito: $1.007.920. Operación afecta a impuesto al crédito a cargo del cliente.

Vigencia: Hasta el 31 de marzo de 2025.",Santander
"WithU
6 meses de suscripción gratis","6 meses de suscripción gratis
Aplicación de ejercicios con más de 1000 entrenamientos
Recuerda:
Exclusivo pagando con tus Tarjetas de Crédito WorldMember Limited, WorldMember y Platinum VISA.
Ingresando los 6 primeros dígitos de tu Tarjeta como código de descuento.
6 meses gratis de suscripción.
Válido en app.withutraining.com/e/VISA-LAC
No acumulable con otras promociones.

Vigencia: Hasta el 31 de diciembre de 2025",Santander
"Búho Chile
20% dcto. lunes y miércoles
Metropolitana","20% dcto. lunes y miércoles
Compra medicamentos al mejor precio
Recuerda:
Exclusivo pagando con tus Tarjetas de Crédito y Débito Santander.
Ingresando los 6 primeros dígitos de tu Tarjeta como código de descuento.
Válido en www.buhochile.com
Tope de dcto. $5.000
Mínimo de compra $10.000
No acumulable con otras promociones.
Vigencia: Hasta el 31 de marzo de 2025",Santander
"Wild Foods
20% dcto. todos los días","20% dcto. todos los días
Compra barritas, snacks y mucho más
Recuerda:
Exclusivo pagando con tus Tarjetas de Crédito y Débito Santander.
Válido en tiendas y en www.thewildfoods.com
Válido en productos seleccionados.
Ingresa los 6 primeros dígitos de tu Tarjeta como código de descuento.
No acumulable con otras promociones.
Vigencia: Hasta el 31 de marzo de 2025",Santander
"E-Mobility
13 a 24 cuotas sin interés y multiplica x3 tus Millas LATAM Pass","13 a 24 cuotas sin interés y multiplica x3 tus Millas LATAM Pass
Descubre distintos medios de transporte ecológicos.
Recuerda que:
Exclusivo pagando con tus Tarjetas de Crédito Santander.
Es válido en tiendas, www.e-mobility.cl y www.tienda.santander.cl
Multiplicación x3 de millas válido en www.tienda.santander.cl
No es acumulable con otras promociones.
Envío gratis en Región Metropolitana comprando en www.tienda.santander.cl.
CAE 1,51% Calculado por un monto referencial de compra de $1.000.000 en 24 cuotas. Costo total del Crédito: $1.015.840. Operación afecta a impuesto al crédito a cargo del cliente.
Vigencia: Hasta agotar stock.",Santander
"Coderhouse
25% dcto. todos los días.","25% dcto. todos los días
Inscríbete a una carrera o curso online
Recuerda:
Exclusivo pagando con tus Tarjetas de Crédito y Débito Santander.
Válido en www.coderhouse.cl
Ingresa el cupón SANTANDERCODER, como código de descuento al comprar por la web.
El código de descuento puede usarse sólo una vez por carrera y/o curso.
Acumulable con otras promociones.
Excluye membresías.

Vigencia: Hasta el 31 de marzo de 2025",Santander
"Kinegun
3 a 36 cuotas sin interés","3 a 36 cuotas sin interés
Productos para tu bienestar.
Recuerda que:
Exclusivo pagando con tus Tarjetas de Crédito Santander.
Válido en tiendas y en www.kinegun.cl
No es acumulable con otras promociones.
CAE 1,53% Calculado por un monto referencial de compra de $1.000.000 en 36 cuotas. Costo total del Crédito: $1.023.760. Operación afecta a impuesto al crédito a cargo del cliente.

Vigencia: Hasta el 31 de marzo de 2025.",Santander
"UC CHRISTUS
3 a 24 cuotas sin interés","3 a 24 cuotas sin interés
Revisa todos los servicios y especialidades de UC CHRISTUS. 

Recuerda que:
Exclusivo pagando con tus Tarjetas de Crédito Santander.
Válido en todos los servicios de UC CHRISTUS.
No es acumulable con otras promociones.
CAE 1,51% Calculado por un monto referencial de compra de $1.000.000 en 24 cuotas. Costo total del Crédito: $1.015.840. Operación afecta a impuesto al crédito a cargo del cliente.
Vigencia: Hasta el 31 de marzo de 2025.",Santander
"Heliboss
7 a 12 cuotas sin interés.","7 a 12 cuotas sin interés.
Encuentra los mejores accesorios para tu Dron.
Recuerda que:
Exclusivo pagando con tus Tarjetas de Crédito Santander.
Es válido en tiendas físicas y www.heliboss.cl
No es acumulable con otras promociones.
CAE 1,46% Calculado por un monto referencial de compra de $1.000.000 en 12 cuotas. Costo total del Crédito: $1.007.920. Operación afecta a impuesto al crédito a cargo del cliente.

Vigencia: Hasta el 31 de marzo de 2025.",Santander
"Specialized
3 a 18 cuotas sin interés
Metropolitana","3 a 18 cuotas sin interés
Encuentra productos indispensables para ciclistas.
Recuerda que:
Exclusivo pagando con tus Tarjetas de Crédito.
Es válido en tiendas físicas.
Concesionarios / Tiendas:
- ALTERED: Av. Cristobal Colón 5831, Las Condes, Santiago.
- ALTERED: Gerónimo de Alderete 1651, Vitacura, Santiago.
- BIKE AUTHORITY: Av. Blanca Estela 60, local 3, Concón.
- BIKE AUTHORITY: Av Las Condes 12461, local 11, Las Condes, Santiago.
- MULTIBIKE: Camino El Venado 1380, Local 12-13-14-15, San Pedro de la Paz, Concepción.
- MULTIBIKE: Las Hualtatas 8980, Vitacura, Santiago.
- VIDAURRE BIKES: Camino a Chicureo 2 km. esquina Camino Los Ingleses Boulevard, Los Ingleses, Chicureo, Colina, Región Metropolitana.
- SPECIALIZED BICICLETAS CHILE LIMITADA: www.specialized.com/cl/es
- GALIBIER BIKES: Pedro de Valdivia Norte #0129 Providencia, Santiago.
- MAQBIKE: San Diego #852 Santiago, Santiago

No es acumulable con otras promociones.
CAE 1,50% Calculado por un monto referencial de compra de $1.000.000 en 18 cuotas. Costo total del Crédito: $1.011.880. Operación afecta a impuesto al crédito a cargo del cliente
Vigencia: Hasta el 31 de marzo de 2025.",Santander
"Sur.Diseño
7 a 24 cuotas sin interés
Metropolitana","7 a 24 cuotas sin interés
Inspírate y decora tu hogar con Sur.Diseño.
Recuerda que:
Exclusivo pagando con tus Tarjetas de Crédito.
Es válido en tiendas físicas y www.surdiseno.cl
Direcciones:
- Alonso de Córdova 2026, Vitacura.
- Av. Kennedy 5413, Local 567, Piso Diseño nivel 3 - Parque Arauco, Las Condes.
- Isidora Goyenechea 3365, Local 18, Las Condes.
- Tegualda 1364, Providencia.
- Camino Los Trapenses 2140 Local 201A-B, Lo Barnechea.
- Camino Los Trapenses 2140 Local 203A-B, Lo Barnechea.
No es acumulable con otras promociones.
CAE 1,51% Calculado por un monto referencial de compra de $1.000.000 en 24 cuotas. Costo total del Crédito: $1.015.840. Operación afecta a impuesto al crédito a cargo del cliente.

Vigencia: Hasta el 31 de marzo de 2025.",Santander
"Zenclinic Dental
3 a 24 cuotas sin interés y 30% dcto en aranceles clínicos
Metropolitana","3 a 24 cuotas sin interés y 30% dcto en aranceles clínicos
10 años cuidando tu sonrisa con tecnología y calidad.
Especialistas en diseño de sonrisas, carillas, Invisalign, implantes, odontopediatría y estética facial.
Recuerda que:
Exclusivo pagando con tus Tarjetas de Crédito Santander.
Válido en clínica.
30% de descuento en aranceles clínicos.
Atención con Sedación consciente con óxido nitroso.
Garantía en todos los tratamientos dentales por 2 años.
Clínica con Resolución Seremi al día.
Descuento no aplica para laboratorios, insumos y pabellón.
No es acumulable con otras promociones.
CAE de 1,51%. Calculado por un monto referencial de compra de $1.000.000 en 24 cuotas. Costo total del Crédito: $1.015.840. Operación afecta a impuesto al crédito.
Horario:
- Lunes a Viernes 9:00 - 19:00 hrs. Sábados: 9:30 - 14:00 hrs.
- Dirección: Av. La Dehesa 440, oficina 303, Lo Barnechea.
- Teléfono: +56933151853.
Vigencia: Hasta el 31 de marzo de 2025",Santander
"Kobo Sushi
40% dcto. todos los miércoles.
Metropolitana","40% dcto. todos los miércoles.
¡Disfruta el mejor Nikkei con Amor!
Recuerda que:
Exclusivo con tus Tarjetas de Crédito Santander.
Válido para consumo en local y en www.kobo.cl
No acumulable a otras promociones.
Ingresa los 6 primeros dígitos de tu Tarjeta como código de descuento.
Descuento máximo por pedido de $40.000.
Vigencia: Desde el 01 al 31 de marzo de 2025.",Santander
"Jeró
50% dcto. todos los jueves
Valparaíso","50% dcto. todos los jueves
¡Disfruta una experiencia gastronómica mediterránea única en Maitencillo, fusionado con los sabores y colores locales!
Recuerda que:
Exclusivo con tus Nuevas Tarjetas de Crédito Santander American Express.
Válido para consumo en local.
Avenida del mar 995, Maitencillo
No acumulable a otras promociones.
Pide tu descuento al momento de pagar.
Descuento máximo por pedido de $50.000.
Vigencia: Hasta el 31 de mayo de 2025.",Santander
"Savittar Yoga
30% dcto. en plan libre anual o de 4 meses sobre precio lista.
Metropolitana","30% dcto. en plan libre anual o de 4 meses sobre precio lista.
¡Practicar yoga te traerá múltiples beneficios!
Recuerda que: 
Exclusivo con tus Tarjetas de Crédito y Débito Santander.
En plan libre anual o de 4 meses sobre precio lista. Clases ilimitadas
Válido para las sedes de Santiago, Reñaca y Machalí.
Pide tu descuento al momento de pagar.
No acumulable a otras promociones.
Vigencia: Hasta el 31 de marzo de 2025.",Santander
"Biobrush
20% dcto. en biobrush.cl","20% dcto. en biobrush.cl
¡Reemplacemos el plástico por materiales biodegradables!
Conoce los productos eco amigables, Peta & Vegan, sustentables, reciclables, compostables y reutilizables.
Exclusivo pagando con tus Tarjetas de Crédito y Débito Santander.
Válido en www.biobrush.cl.
Ingresa los 6 primeros dígitos como código de descuento.
No es acumulable con otras promociones.
Sin tope de descuento.
Exclusivo en Pasta dental Natural Menta S/Flúor con adición de Hidroxiapatita (HA).
Vigencia: Hasta el 31 de marzo de 2025.",Santander
"Tefal
Multiplica x2 tus Millas LATAM Pass","Multiplica x2 tus Millas LATAM Pass
¡Encuentra lo mejor para tu cocina aquí!
Recuerda que:
Exclusivo pagando con tus Tarjetas de Crédito Santander LATAM Pass.
Válido en www.tefalstore.cl
No es acumulable con otras promociones.
Vigencia: Hasta el 31 de marzo de 2025",Santander
"Fork
15% dcto. todos los días.
Metropolitana","15% dcto. todos los días.
¡Platos preparados todos los días, frescos y sin conservantes!
Recuerda que:
15% descuento:
Exclusivo con tus Tarjetas de Crédito y Débito Santander.
15% dcto. todos los días en www.forkchile.cl y tiendas.
Incluye despacho gratis.
Válido por compras sobre $20.000.
Tope de dcto. de $40.000.
No acumulable a otras promociones.
Compras online: Ingresa los 6 primeros dígitos de tu Tarjeta como código de descuento.
Compras presencial: Pide tu descuento al momento de pagar.
Vigencia: Hasta el 31 de marzo de 2025.",Santander
"Samsung
3 a 24 y 36 cuotas sin interés y multiplica x2 tus Millas LATAM P...","3 a 24 y 36 cuotas sin interés y multiplica x2 tus Millas LATAM Pass
¡Saca el máximo provecho a tu día a día con todos los productos de tecnología en Samsung! 
Recuerda que:
Cuotas sin interés
3 a 24 y 36 cuotas sin interés
Exclusivo pagando con tus Tarjetas de Crédito Santander.
Válido tiendas físicas y en www.samsung.com/cl.
PCF Retail, Tecnobuy y ROM: son operadores oficiales de las tiendas presenciales Samsung.
36 cuotas sin interés válido solo online.
No es acumulable con otras promociones.
CAE 1,53% Calculado por un monto referencial de compra de $1.000.000 en 36 cuotas. Costo total del Crédito: $1.023.760. Operación afecta a impuesto al crédito a cargo del cliente.
Vigencia: Hasta el 31 de marzo de 2025.",Santander
"Rowenta
Multiplica x2 tus Millas LATAM Pass","Multiplica x2 tus Millas LATAM Pass
¡Disfruta tu hogar con los mejores electrodomésticos!
Recuerda que:
Exclusivo pagando con tus Tarjetas de Crédito Santander LATAM Pass.
Válido en www.tefalstore.cl
No es acumulable con otras promociones.
Vigencia: Hasta el 31 de marzo de 2025",Santander
"Work/Café
40% dcto. todos los lunes y 30% dcto. los otros días de la semana...
Metropolitana","40% dcto. todos los lunes y 30% dcto. los otros días de la semana.
¡Comienza tu día en el mejor lugar, conoce todas las sucursales Work/Café!
Recuerda que:
Exclusivo con tus Tarjetas de Crédito y Débito Santander.
Válido en locales y www.workcafe.cl, 30% los otros días de la semana.
Pide tu descuento al momento de pagar.
Sin tope de descuento.
Horarios de Atención:
Lunes a jueves de 9:00 a 14:00 hrs y horario tarde de 15:30 a 17:30 hrs. Viernes de 9:00 a 14:00 hrs.
Vigencia: Hasta el 31 de marzo de 2025.",Santander
"Nikon
Multiplica x2 tus Millas LATAM Pass","Multiplica x2 tus Millas LATAM Pass
¡Captura increíbles momentos junto a Nikon!
Recuerda que:
Exclusivo pagando con tus Tarjetas de Crédito Santander LATAM Pass.
Es válido en www.nikoncenter.cl
No es acumulable con otras promociones.
Vigencia: Hasta el 31 de marzo de 2025",Santander
"Winecaina
50% dcto. todos los martes
Valparaíso","50% dcto. todos los martes
¡Disfruta las clásicas preparaciones peruanas! 
Recuerda que:
Exclusivo con tus Tarjetas de Crédito Santander American Express.
Válido para consumo en local.
Av. Borgoño 22.900, Concón.
No acumulable a otras promociones.
Pide tu descuento al momento de pagar.
Tope de descuento de $50.000.
Se excluyen propinas, menús, happy hours.
Vigencia: Hasta el 31 de mayo de 2025.",Santander
"eCook
40% dcto. todos los martes y jueves
Metropolitana","40% dcto. todos los martes y jueves
¡Lleva tus platos favoritos con el mejor descuento!
Recuerda que:
Exclusivo con tus Tarjetas de Crédito y Débito Santander.
Válido en ecook.cl
No acumulable a otras promociones.
Ingresa los 6 primeros dígitos de tu Tarjeta como código de descuento.
Sin tope de descuento.
Vigencia: Hasta el 31 de marzo de 2025.",Santander
"Nespresso
3 a 6 cuotas sin interés y multiplica x2 tus Millas LATAM Pass","3 a 6 cuotas sin interés y multiplica x2 tus Millas LATAM Pass
¡Dale ese rico olor a café que tanto necesitas a tu vida!
Recuerda que:
Exclusivo pagando con tus Tarjetas de Crédito Santander LATAM Pass.
Es válido en www.tienda.santander.cl
Multiplicador de millas válido en www.tienda.santander.cl
Envío gratis en Región Metropolitana comprando en www.tienda.santander.cl.
No es acumulable con otras promociones.
CAE 1,36% Calculado por un monto referencial de compra de $1.000.000 en 6 cuotas. Costo total del Crédito: $1.003.960. Operación afecta a impuesto al crédito a cargo del cliente.
Vigencia: Hasta agotar stock.",Santander
"Muvter
3 a 6 cuotas sin interés y multiplica x3 tus Millas LATAM Pass","3 a 6 cuotas sin interés y multiplica x3 tus Millas LATAM Pass
¡Contamina menos y ahora en transporte todos los días!
Recuerda que:
Exclusivo pagando con tus Tarjetas de Crédito Santander LATAM Pass.
Es válido en www.tienda.santander.cl
10% dcto. adicional válido en www.muvter.com 
Cuotas y millas válido en www.tienda.santander.cl
10% dcto. adicional válido desde el 01 de enero hasta el 31 de marzo de 2025.
10% dcto. adicional aplica ingresando el cupón STMUVTER10 como código de descuento.
Envío gratis en Región Metropolitana comprando en www.tienda.santander.cl.
No es acumulable con otras promociones.
CAE 1,36% Calculado por un monto referencial de compra de $1.000.000 en 6 cuotas. Costo total del Crédito: $1.003.960. Operación afecta a impuesto al crédito a cargo del cliente.
Vigencia: Hasta agotar stock.",Santander
"Xtrem
Multiplica x2 tus Millas LATAM Pass","Multiplica x2 tus Millas LATAM Pass
¡Tus mochilas y accesorios favoritos multiplican tus Millas LATAM Pass!
Recuerda:
Exclusivo pagando con tus Tarjetas de Crédito Santander LATAM Pass.
Válido en www.xtrem.cl
No acumulable con otras promociones.
Vigencia: Hasta el 31 de marzo de 2025",Santander
"Dominó
40% dcto. todos los martes.
Metropolitana, Valparaíso, Los Lagos, Antofagasta, Bío-Bío","40% dcto. todos los martes.
¡Los martes ahora son Dinámicos!
Recuerda que:
Exclusivo con tus Tarjetas de Crédito y Débito Santander.
Válido todos los martes en la App Club Dominó y 20% dcto. en locales.
Para compras en la App Club Dominó: Selecciona tu pedido > Cupones y Promos > Promos > Ingresa tu código Promocional (ingresando los 6 primeros dígitos de tu tarjeta) > Banco Santander
Para compras presenciales: Pide tu descuento al momento de pagar con tus Tarjetas Santander.
Sin tope de descuento.
No acumulable a otras promociones.
Vigencia: Hasta el 31 de marzo de 2025.",Santander
"Moulinex
Multiplica x2 tus Millas LATAM Pass","Multiplica x2 tus Millas LATAM Pass
¡Equipa tu hogar con los mejores robots de cocina, licuadoras y más!
Recuerda que:
Exclusivo pagando con tus Tarjetas de Crédito Santander LATAM Pass.
Válido en www.tefalstore.cl
No es acumulable con otras promociones.
Vigencia: Hasta el 31 de marzo de 2025",Santander
"Krups
Multiplica x2 tus Millas LATAM Pass","Multiplica x2 tus Millas LATAM Pass
¡Descubre un increíble mundo de productos de café y desayuno!
Recuerda que:
Exclusivo pagando con tus Tarjetas de Crédito Santander LATAM Pass.
Válido en www.tefalstore.cl
No es acumulable con otras promociones.
Ingresando los 6 primeros dígitos de tu Tarjeta como código de descuento.
Vigencia: Desde el 01 al 31 de marzo de 2025.",Santander
"Sound Advisors
Multiplica x3 tus Millas LATAM Pass","Multiplica x3 tus Millas LATAM Pass
¡Compra tu sistema de audio HiFi favoritos en Sound Advisors!
Recuerda:
Exclusivo pagando con tus Tarjetas de Crédito Santander LATAM Pass.
Válido en www.soundadvisors.cl.
No acumulable con otras promociones.
Vigencia: Hasta el 31 de marzo de 2025",Santander
"Simplit
Multiplica x2 tus Millas LATAM Pass","Multiplica x2 tus Millas LATAM Pass
Todos los artículos, accesorios y utensilios que necesitas para equipar tu cocina. Despachos a todo Chile.
Recuerda:
Exclusivo pagando con tus Tarjetas de Crédito Santander LATAM Pass.
Válido en www.simplithome.cl
No acumulable con otras promociones.

Vigencia: Hasta el 31 de marzo de 2025",Santander
"Easy Ways
13 a 24 cuotas sin interés y multiplica x3 tus Millas LATAM Pass","13 a 24 cuotas sin interés y multiplica x3 tus Millas LATAM Pass
¡Facilita tu vida con increíbles robots inteligentes!
Recuerda que:
Exclusivo pagando con tus Tarjetas de Crédito Santander LATAM Pass.
Es válido en www.tienda.santander.cl
Multiplicación x3 de millas válido en www.tienda.santander.cl
Envío gratis en Región Metropolitana comprando en www.tienda.santander.cl.
No es acumulable con otras promociones.
CAE 1,51% Calculado por un monto referencial de compra de $1.000.000 en 24 cuotas. Costo total del Crédito: $1.015.840. Operación afecta a impuesto al crédito a cargo del cliente.
Vigencia: Hasta agotar stock.",Santander
"CuracaRibs
40% dcto. todos lunes online.
Metropolitana","40% dcto. todos lunes online.
¡Disfruta carnes ahumadas 100% a leña!
Recuerda que:
Exclusivo con tus Tarjetas de Crédito Santander.
Válido en www.curacaribs.cl
Selecciona el medio de pago ""Tarjetas de Crédito Santander / Promo 40% día Lunes""
No acumulable a otras promociones.
Descuento máximo por pedido de $40.000.
Vigencia: Hasta el 31 de marzo de 2025.",Santander
"Smartech
30% dcto. en todos los productos.
Metropolitana","30% dcto. en todos los productos.
¡Encuentra todo lo que buscas en artículos de computación!
Recuerda que:
Exclusivo con tus Tarjetas Crédito y Débito Santander.
Válido en tiendas y en www.smartechchile.com
No acumulable a otras promociones.
Ingresa los 6 primeros dígitos de tu Tarjeta como código de descuento.
Mall Parque Arauco, piso 2, Las Condes.

Vigencia: Hasta el 31 de marzo de 2025",Santander
"Secret
Multiplica x2 tus Millas LATAM Pass","Multiplica x2 tus Millas LATAM Pass
¡La fiesta nunca ha sido tan chic! ¡Carteras que ofrecen una mezcla única de diseño artístico y práctico!
Recuerda:
Exclusivo pagando con tus Tarjetas de Crédito Santander LATAM Pass.
Válido en www.carterasecret.cl
No acumulable con otras promociones.
Vigencia: Hasta el 31 de marzo de 2025",Santander
"Thermomix
24 cuotas sin interés","24 cuotas sin interés
¡Prepara los mejores platos con la ayuda de Thermomix!
Recuerda que:
Exclusivo pagando con tus Tarjetas de Crédito Santander.
Es válido en thermomix.cl, a través de presentadoras y presencial en tienda.
No es acumulable con otras promociones.
CAE 1,51% Calculado por un monto referencial de compra de $1.000.000 en 24 cuotas. Costo total del Crédito: $1.015.840. Operación afecta a impuesto al crédito.
Vigencia: Hasta el 31 de marzo de 2025.",Santander
"Samsonite
Multiplica x2 tus Millas LATAM Pass","Multiplica x2 tus Millas LATAM Pass
¡Compra tu equipaje y accesorios favoritos para tu próximo viaje!
Recuerda:
Exclusivo pagando con tus Tarjetas de Crédito Santander LATAM Pass.
Válido en www.samsonite.cl
No acumulable con otras promociones.
Vigencia: Hasta el 31 de marzo de 2025",Santander
"Repuestodo
Multiplica x2 tus Millas LATAM Pass","Multiplica x2 tus Millas LATAM Pass
¡Encuentra el repuesto que buscas y su compatibilidad con tu vehículo!
Recuerda:
Exclusivo pagando con tus Tarjetas de Crédito Santander LATAM Pass.
Válido en www.repuestodo.cl
No acumulable con otras promociones.
Vigencia: Hasta el 31 de marzo de 2025",Santander
"Rheem
7 a 12 cuotas sin interés","7 a 12 cuotas sin interés
¡Calefont, Termo, y todas las soluciones para tu agua caliente!
Recuerda que:
Exclusivo pagando con tus Tarjetas de Crédito Santander.
Es válido en tiendas físicas y en www.rheemchile.cl
No es acumulable con otras promociones.
CAE 1,46% Calculado por un monto referencial de compra de $1.000.000 en 12 cuotas. Costo total del Crédito: $1.007.920. Operación afecta a impuesto al crédito a cargo del cliente.
Vigencia: Hasta el 31 de marzo de 2025.",Santander
